PRODUCT,NPI,DESCRIPTION,PRIORITY
PROLIA,1568536985,340B SETTING,2
EPOGEN,1568538387,340B SETTING,2
KANJINTI,1568538387,340B SETTING,2
ARANESP,1568548782,340B SETTING,2
KANJINTI,1568548782,340B SETTING,2
MVASI,1568548782,340B SETTING,2
MVASI,1568551455,340B SETTING,2
NEULASTA,1568559227,340B SETTING,2
NEUPOGEN,1568559227,340B SETTING,2
PROLIA,1568562551,340B SETTING,2
ENBREL,1568563278,340B SETTING,2
ARANESP,1568566131,340B SETTING,2
PROLIA,1568566131,340B SETTING,2
KANJINTI,1568570752,340B SETTING,2
NEULASTA,1568570752,340B SETTING,2
TEZSPIRE,1568570752,340B SETTING,2
ARANESP,1568586659,340B SETTING,2
KANJINTI,1568586659,340B SETTING,2
PROLIA,1568586659,340B SETTING,2
ARANESP,1568593440,340B SETTING,2
NEULASTA,1568593440,340B SETTING,2
NEUPOGEN,1568593440,340B SETTING,2
EPOGEN,1568605228,340B SETTING,2
KANJINTI,1568605228,340B SETTING,2
MVASI,1568605228,340B SETTING,2
NEULASTA,1568605228,340B SETTING,2
NEUPOGEN,1568605228,340B SETTING,2
TEZSPIRE,1568605228,340B SETTING,2
ARANESP,1568610756,340B SETTING,2
MVASI,1568616860,340B SETTING,2
NEULASTA,1568616860,340B SETTING,2
PROLIA,1568616860,340B SETTING,2
AVSOLA,1568619732,340B SETTING,2
ENBREL,1568619732,340B SETTING,2
MVASI,1568619732,340B SETTING,2
NEULASTA,1568619732,340B SETTING,2
NEUPOGEN,1568619732,340B SETTING,2
PROLIA,1568619732,340B SETTING,2
TEZSPIRE,1568619732,340B SETTING,2
ENBREL,1568658227,340B SETTING,2
AVSOLA,1568660744,340B SETTING,2
PROLIA,1568660744,340B SETTING,2
PROLIA,1568663250,340B SETTING,2
ARANESP,1568663581,340B SETTING,2
MVASI,1568663581,340B SETTING,2
NEULASTA,1568663581,340B SETTING,2
ENBREL,1568664928,340B SETTING,2
NEULASTA,1568664928,340B SETTING,2
MVASI,1568669521,340B SETTING,2
PROLIA,1568671758,340B SETTING,2
AVSOLA,1568671998,340B SETTING,2
PROLIA,1568693174,340B SETTING,2
NEULASTA,1568695781,340B SETTING,2
PROLIA,1568702058,340B SETTING,2
TEZSPIRE,1568702058,340B SETTING,2
ARANESP,1568704260,340B SETTING,2
ENBREL,1568704260,340B SETTING,2
TEZSPIRE,1568704260,340B SETTING,2
TEZSPIRE,1568731974,340B SETTING,2
PROLIA,1568737468,340B SETTING,2
KANJINTI,1568739043,340B SETTING,2
MVASI,1568739043,340B SETTING,2
KANJINTI,1568764793,340B SETTING,2
NEULASTA,1568764793,340B SETTING,2
PROLIA,1568764793,340B SETTING,2
ARANESP,1568765964,340B SETTING,2
ENBREL,1568765964,340B SETTING,2
KANJINTI,1568765964,340B SETTING,2
PROLIA,1568765964,340B SETTING,2
ARANESP,1568791192,340B SETTING,2
KANJINTI,1568791192,340B SETTING,2
NEUPOGEN,1568791192,340B SETTING,2
PROLIA,1568791366,340B SETTING,2
RIABNI,1568791366,340B SETTING,2
ARANESP,1568804367,340B SETTING,2
MVASI,1568804367,340B SETTING,2
TEZSPIRE,1568804367,340B SETTING,2
MVASI,1568806057,340B SETTING,2
PROLIA,1568806057,340B SETTING,2
TEZSPIRE,1568806057,340B SETTING,2
ARANESP,1568845048,340B SETTING,2
NEULASTA,1568845048,340B SETTING,2
MVASI,1568847705,340B SETTING,2
ARANESP,1568867240,340B SETTING,2
KANJINTI,1568867240,340B SETTING,2
MVASI,1568867240,340B SETTING,2
AVSOLA,1568885655,340B SETTING,2
AVSOLA,1568893170,340B SETTING,2
ENBREL,1568893170,340B SETTING,2
PROLIA,1568893170,340B SETTING,2
ARANESP,1568914422,340B SETTING,2
PROLIA,1568914422,340B SETTING,2
NEUPOGEN,1568916054,340B SETTING,2
ARANESP,1568936995,340B SETTING,2
ENBREL,1568944486,340B SETTING,2
MVASI,1568969145,340B SETTING,2
NEULASTA,1568969145,340B SETTING,2
RIABNI,1568969145,340B SETTING,2
EPOGEN,1568976959,340B SETTING,2
ARANESP,1568999712,340B SETTING,2
NEULASTA,1578002911,340B SETTING,2
PROLIA,1578002911,340B SETTING,2
AVSOLA,1578043378,340B SETTING,2
ENBREL,1578043378,340B SETTING,2
MVASI,1578043378,340B SETTING,2
PROLIA,1578043378,340B SETTING,2
ARANESP,1578049003,340B SETTING,2
PROLIA,1578049003,340B SETTING,2
ARANESP,1578060331,340B SETTING,2
AVSOLA,1578060331,340B SETTING,2
EPOGEN,1578060331,340B SETTING,2
PROLIA,1578072906,340B SETTING,2
PROLIA,1578078036,340B SETTING,2
RIABNI,1578078036,340B SETTING,2
KANJINTI,1578108213,340B SETTING,2
MVASI,1578108213,340B SETTING,2
NEULASTA,1578108213,340B SETTING,2
ARANESP,1578121356,340B SETTING,2
ARANESP,1578121737,340B SETTING,2
AVSOLA,1578121737,340B SETTING,2
PROLIA,1578121737,340B SETTING,2
PROLIA,1578185377,340B SETTING,2
ARANESP,1578187209,340B SETTING,2
AVSOLA,1578187209,340B SETTING,2
MVASI,1578187209,340B SETTING,2
NEULASTA,1578187209,340B SETTING,2
RIABNI,1578187209,340B SETTING,2
MVASI,1578187803,340B SETTING,2
PROLIA,1578187803,340B SETTING,2
AVSOLA,1578297503,340B SETTING,2
NEULASTA,1578297503,340B SETTING,2
PROLIA,1578297503,340B SETTING,2
ARANESP,1578503215,340B SETTING,2
ENBREL,1578503215,340B SETTING,2
EPOGEN,1578503215,340B SETTING,2
NEULASTA,1578503215,340B SETTING,2
PROLIA,1578503215,340B SETTING,2
RIABNI,1578503215,340B SETTING,2
ARANESP,1578504056,340B SETTING,2
MVASI,1578504056,340B SETTING,2
NEULASTA,1578504056,340B SETTING,2
TEZSPIRE,1578504056,340B SETTING,2
ARANESP,1578504346,340B SETTING,2
PROLIA,1578505095,340B SETTING,2
MVASI,1578511127,340B SETTING,2
PROLIA,1578511127,340B SETTING,2
TEZSPIRE,1578511127,340B SETTING,2
NEULASTA,1578511267,340B SETTING,2
PROLIA,1578515235,340B SETTING,2
AVSOLA,1578516852,340B SETTING,2
NEUPOGEN,1578516852,340B SETTING,2
ARANESP,1578517660,340B SETTING,2
KANJINTI,1578517660,340B SETTING,2
ENBREL,1578518353,340B SETTING,2
NEULASTA,1578518353,340B SETTING,2
PROLIA,1578518353,340B SETTING,2
TEZSPIRE,1578518353,340B SETTING,2
ENBREL,1578522678,340B SETTING,2
NEULASTA,1578522678,340B SETTING,2
NEUPOGEN,1578522678,340B SETTING,2
PROLIA,1578522678,340B SETTING,2
RIABNI,1578522678,340B SETTING,2
PROLIA,1578528824,340B SETTING,2
PROLIA,1578533352,340B SETTING,2
KANJINTI,1578543146,340B SETTING,2
PROLIA,1578543146,340B SETTING,2
PROLIA,1578552402,340B SETTING,2
ARANESP,1578555116,340B SETTING,2
PROLIA,1578555116,340B SETTING,2
ARANESP,1578565123,340B SETTING,2
NEUPOGEN,1578565123,340B SETTING,2
MVASI,1578568036,340B SETTING,2
NEULASTA,1578568036,340B SETTING,2
AVSOLA,1578568481,340B SETTING,2
EPOGEN,1578568481,340B SETTING,2
NEULASTA,1578568481,340B SETTING,2
TEZSPIRE,1578568481,340B SETTING,2
ARANESP,1578569240,340B SETTING,2
AVSOLA,1578569240,340B SETTING,2
KANJINTI,1578569240,340B SETTING,2
MVASI,1578569240,340B SETTING,2
NEULASTA,1578569240,340B SETTING,2
NEUPOGEN,1578569240,340B SETTING,2
PROLIA,1578569240,340B SETTING,2
TEZSPIRE,1578569240,340B SETTING,2
ARANESP,1578569588,340B SETTING,2
KANJINTI,1578569588,340B SETTING,2
ARANESP,1578573960,340B SETTING,2
ENBREL,1578573960,340B SETTING,2
PROLIA,1578573960,340B SETTING,2
ARANESP,1578589594,340B SETTING,2
PROLIA,1578589594,340B SETTING,2
TEZSPIRE,1578597738,340B SETTING,2
ARANESP,1578597993,340B SETTING,2
ENBREL,1578597993,340B SETTING,2
ENBREL,1578608345,340B SETTING,2
ENBREL,1578610838,340B SETTING,2
NEULASTA,1578610838,340B SETTING,2
PROLIA,1578610838,340B SETTING,2
TEZSPIRE,1578610838,340B SETTING,2
ARANESP,1578625851,340B SETTING,2
MVASI,1578625851,340B SETTING,2
NEUPOGEN,1578625851,340B SETTING,2
RIABNI,1578625851,340B SETTING,2
ARANESP,1578633186,340B SETTING,2
MVASI,1578633186,340B SETTING,2
NEULASTA,1578633566,340B SETTING,2
ENBREL,1578640728,340B SETTING,2
EPOGEN,1578640728,340B SETTING,2
MVASI,1578640728,340B SETTING,2
NEUPOGEN,1578640728,340B SETTING,2
PROLIA,1578640728,340B SETTING,2
ARANESP,1578642153,340B SETTING,2
MVASI,1578642153,340B SETTING,2
AVSOLA,1578655700,340B SETTING,2
PROLIA,1578657342,340B SETTING,2
PROLIA,1578659009,340B SETTING,2
PROLIA,1578659223,340B SETTING,2
MVASI,1578680286,340B SETTING,2
PROLIA,1578680286,340B SETTING,2
RIABNI,1578680286,340B SETTING,2
PROLIA,1578682472,340B SETTING,2
ENBREL,1578682522,340B SETTING,2
MVASI,1578682522,340B SETTING,2
NEULASTA,1578682522,340B SETTING,2
KANJINTI,1578690327,340B SETTING,2
NEULASTA,1578690327,340B SETTING,2
ARANESP,1578693321,340B SETTING,2
KANJINTI,1578693321,340B SETTING,2
NEULASTA,1578693321,340B SETTING,2
NEULASTA,1578696092,340B SETTING,2
RIABNI,1578696092,340B SETTING,2
EPOGEN,1578717708,340B SETTING,2
MVASI,1578717708,340B SETTING,2
NEUPOGEN,1578717708,340B SETTING,2
PROLIA,1578717708,340B SETTING,2
TEZSPIRE,1578717708,340B SETTING,2
ARANESP,1578726311,340B SETTING,2
PROLIA,1578742466,340B SETTING,2
ARANESP,1578745444,340B SETTING,2
ENBREL,1578745444,340B SETTING,2
EPOGEN,1578745444,340B SETTING,2
MVASI,1578750881,340B SETTING,2
AVSOLA,1578753653,340B SETTING,2
PROLIA,1578760542,340B SETTING,2
NEULASTA,1578764445,340B SETTING,2
KANJINTI,1578765954,340B SETTING,2
PROLIA,1578765954,340B SETTING,2
PROLIA,1578770699,340B SETTING,2
EPOGEN,1578781787,340B SETTING,2
KANJINTI,1578781787,340B SETTING,2
MVASI,1578789525,340B SETTING,2
PROLIA,1578789525,340B SETTING,2
ENBREL,1578799060,340B SETTING,2
EPOGEN,1578811782,340B SETTING,2
KANJINTI,1578811782,340B SETTING,2
MVASI,1578811782,340B SETTING,2
PROLIA,1578811782,340B SETTING,2
TEZSPIRE,1578811782,340B SETTING,2
NEULASTA,1578815189,340B SETTING,2
PROLIA,1578815189,340B SETTING,2
KANJINTI,1578877635,340B SETTING,2
NEULASTA,1578877635,340B SETTING,2
ENBREL,1578886255,340B SETTING,2
NEULASTA,1578886255,340B SETTING,2
PROLIA,1578886255,340B SETTING,2
AVSOLA,1578898573,340B SETTING,2
RIABNI,1578898664,340B SETTING,2
NEUPOGEN,1578900692,340B SETTING,2
TEZSPIRE,1578900692,340B SETTING,2
KANJINTI,1578946596,340B SETTING,2
PROLIA,1578960647,340B SETTING,2
AVSOLA,1578973566,340B SETTING,2
PROLIA,1578973566,340B SETTING,2
RIABNI,1578973566,340B SETTING,2
TEZSPIRE,1578973566,340B SETTING,2
ARANESP,1578989844,340B SETTING,2
EPOGEN,1578989844,340B SETTING,2
KANJINTI,1588047054,340B SETTING,2
MVASI,1588047054,340B SETTING,2
PROLIA,1588047054,340B SETTING,2
AVSOLA,1588067532,340B SETTING,2
EPOGEN,1588092282,340B SETTING,2
MVASI,1588092282,340B SETTING,2
ARANESP,1588104475,340B SETTING,2
ARANESP,1588143275,340B SETTING,2
PROLIA,1588143275,340B SETTING,2
NEULASTA,1588196851,340B SETTING,2
MVASI,1588218820,340B SETTING,2
NEULASTA,1588227839,340B SETTING,2
PROLIA,1588227839,340B SETTING,2
RIABNI,1588227839,340B SETTING,2
TEZSPIRE,1588227839,340B SETTING,2
ENBREL,1588265375,340B SETTING,2
MVASI,1588265375,340B SETTING,2
AVSOLA,1588318406,340B SETTING,2
NEULASTA,1588318406,340B SETTING,2
RIABNI,1588318406,340B SETTING,2
PROLIA,1588361604,340B SETTING,2
EPOGEN,1588393656,340B SETTING,2
KANJINTI,1588393656,340B SETTING,2
MVASI,1588393656,340B SETTING,2
PROLIA,1588393656,340B SETTING,2
ARANESP,1588600688,340B SETTING,2
PROLIA,1588604383,340B SETTING,2
KANJINTI,1588607824,340B SETTING,2
ARANESP,1588612832,340B SETTING,2
AVSOLA,1588614358,340B SETTING,2
PROLIA,1588614358,340B SETTING,2
TEZSPIRE,1588614358,340B SETTING,2
PROLIA,1588614481,340B SETTING,2
ARANESP,1588617260,340B SETTING,2
PROLIA,1588617260,340B SETTING,2
TEZSPIRE,1588617260,340B SETTING,2
KANJINTI,1588621718,340B SETTING,2
MVASI,1588621718,340B SETTING,2
ARANESP,1588622591,340B SETTING,2
KANJINTI,1588622591,340B SETTING,2
ARANESP,1588622724,340B SETTING,2
ARANESP,1588633317,340B SETTING,2
EPOGEN,1588633317,340B SETTING,2
MVASI,1588633317,340B SETTING,2
NEULASTA,1588633317,340B SETTING,2
NEUPOGEN,1588633317,340B SETTING,2
PROLIA,1588633317,340B SETTING,2
RIABNI,1588633317,340B SETTING,2
EPOGEN,1588638878,340B SETTING,2
KANJINTI,1588638878,340B SETTING,2
NEUPOGEN,1588638878,340B SETTING,2
TEZSPIRE,1588638878,340B SETTING,2
AVSOLA,1588641732,340B SETTING,2
KANJINTI,1588641732,340B SETTING,2
NEULASTA,1588641732,340B SETTING,2
PROLIA,1588644058,340B SETTING,2
ENBREL,1588654289,340B SETTING,2
EPOGEN,1588654289,340B SETTING,2
KANJINTI,1588654289,340B SETTING,2
PROLIA,1588654289,340B SETTING,2
TEZSPIRE,1588654289,340B SETTING,2
AVSOLA,1588662357,340B SETTING,2
MVASI,1588662357,340B SETTING,2
NEULASTA,1588662357,340B SETTING,2
TEZSPIRE,1588662357,340B SETTING,2
ENBREL,1588664007,340B SETTING,2
EPOGEN,1588664007,340B SETTING,2
KANJINTI,1588664007,340B SETTING,2
TEZSPIRE,1588664007,340B SETTING,2
PROLIA,1588679229,340B SETTING,2
MVASI,1588682181,340B SETTING,2
PROLIA,1588685531,340B SETTING,2
KANJINTI,1588686166,340B SETTING,2
PROLIA,1588687099,340B SETTING,2
NEULASTA,1588690085,340B SETTING,2
AVSOLA,1588698922,340B SETTING,2
NEULASTA,1588698922,340B SETTING,2
NEUPOGEN,1588698922,340B SETTING,2
PROLIA,1588698922,340B SETTING,2
PROLIA,1588699599,340B SETTING,2
ARANESP,1588700751,340B SETTING,2
AVSOLA,1588700751,340B SETTING,2
NEUPOGEN,1588700751,340B SETTING,2
TEZSPIRE,1588700751,340B SETTING,2
ARANESP,1588707434,340B SETTING,2
ENBREL,1588707434,340B SETTING,2
NEUPOGEN,1588707434,340B SETTING,2
TEZSPIRE,1588707434,340B SETTING,2
ENBREL,1588716203,340B SETTING,2
NEULASTA,1588717755,340B SETTING,2
NEUPOGEN,1588717755,340B SETTING,2
PROLIA,1588717755,340B SETTING,2
KANJINTI,1588731822,340B SETTING,2
MVASI,1588731822,340B SETTING,2
TEZSPIRE,1588731822,340B SETTING,2
TEZSPIRE,1588740971,340B SETTING,2
PROLIA,1588742217,340B SETTING,2
ARANESP,1588746002,340B SETTING,2
ENBREL,1588746002,340B SETTING,2
EPOGEN,1588746002,340B SETTING,2
NEULASTA,1588746002,340B SETTING,2
ARANESP,1588751325,340B SETTING,2
ARANESP,1588751796,340B SETTING,2
TEZSPIRE,1588751796,340B SETTING,2
PROLIA,1588758734,340B SETTING,2
ARANESP,1588765457,340B SETTING,2
MVASI,1588765861,340B SETTING,2
NEUPOGEN,1588765861,340B SETTING,2
ARANESP,1588770077,340B SETTING,2
ENBREL,1588770077,340B SETTING,2
NEULASTA,1588770077,340B SETTING,2
ARANESP,1588771158,340B SETTING,2
MVASI,1588771158,340B SETTING,2
PROLIA,1588771158,340B SETTING,2
AVSOLA,1588773402,340B SETTING,2
MVASI,1588773402,340B SETTING,2
PROLIA,1588773402,340B SETTING,2
KANJINTI,1588773634,340B SETTING,2
PROLIA,1588773634,340B SETTING,2
KANJINTI,1588778716,340B SETTING,2
NEULASTA,1588778716,340B SETTING,2
EPOGEN,1588792725,340B SETTING,2
KANJINTI,1588792725,340B SETTING,2
MVASI,1588792725,340B SETTING,2
NEUPOGEN,1588792725,340B SETTING,2
RIABNI,1588792725,340B SETTING,2
NEUPOGEN,1588795462,340B SETTING,2
KANJINTI,1588818850,340B SETTING,2
NEULASTA,1588818850,340B SETTING,2
PROLIA,1588818850,340B SETTING,2
MVASI,1588822068,340B SETTING,2
NEULASTA,1588822068,340B SETTING,2
PROLIA,1588822068,340B SETTING,2
RIABNI,1588822068,340B SETTING,2
ARANESP,1588823108,340B SETTING,2
ENBREL,1588823108,340B SETTING,2
PROLIA,1588823108,340B SETTING,2
ENBREL,1588831622,340B SETTING,2
NEULASTA,1588831622,340B SETTING,2
PROLIA,1588831622,340B SETTING,2
TEZSPIRE,1588831622,340B SETTING,2
MVASI,1588840433,340B SETTING,2
PROLIA,1588840433,340B SETTING,2
ARANESP,1588861629,340B SETTING,2
PROLIA,1588861629,340B SETTING,2
PROLIA,1588864888,340B SETTING,2
NEULASTA,1588927990,340B SETTING,2
NEUPOGEN,1588927990,340B SETTING,2
KANJINTI,1588929079,340B SETTING,2
PROLIA,1588929079,340B SETTING,2
PROLIA,1588944334,340B SETTING,2
MVASI,1588945695,340B SETTING,2
NEULASTA,1588945695,340B SETTING,2
NEUPOGEN,1588945695,340B SETTING,2
ARANESP,1588946461,340B SETTING,2
MVASI,1588946461,340B SETTING,2
PROLIA,1588950711,340B SETTING,2
PROLIA,1588970909,340B SETTING,2
ARANESP,1588993380,340B SETTING,2
AVSOLA,1588993380,340B SETTING,2
TEZSPIRE,1588993380,340B SETTING,2
ARANESP,1588999684,340B SETTING,2
MVASI,1598004855,340B SETTING,2
NEULASTA,1598004855,340B SETTING,2
TEZSPIRE,1598004855,340B SETTING,2
PROLIA,1598005126,340B SETTING,2
ARANESP,1598005365,340B SETTING,2
MVASI,1598005365,340B SETTING,2
NEULASTA,1598005365,340B SETTING,2
ENBREL,1598017196,340B SETTING,2
KANJINTI,1598017196,340B SETTING,2
MVASI,1598017196,340B SETTING,2
NEULASTA,1598017196,340B SETTING,2
PROLIA,1598027302,340B SETTING,2
PROLIA,1598029498,340B SETTING,2
ARANESP,1598039141,340B SETTING,2
KANJINTI,1598039141,340B SETTING,2
MVASI,1598039141,340B SETTING,2
ENBREL,1598057002,340B SETTING,2
EPOGEN,1598057002,340B SETTING,2
ARANESP,1598071367,340B SETTING,2
KANJINTI,1598071367,340B SETTING,2
PROLIA,1598071367,340B SETTING,2
RIABNI,1598071367,340B SETTING,2
TEZSPIRE,1598071367,340B SETTING,2
ARANESP,1598084139,340B SETTING,2
PROLIA,1598094153,340B SETTING,2
PROLIA,1598100539,340B SETTING,2
ARANESP,1598125866,340B SETTING,2
PROLIA,1598138356,340B SETTING,2
ARANESP,1598138984,340B SETTING,2
AVSOLA,1598138984,340B SETTING,2
EPOGEN,1598138984,340B SETTING,2
MVASI,1598181810,340B SETTING,2
PROLIA,1598181810,340B SETTING,2
KANJINTI,1598185357,340B SETTING,2
PROLIA,1598185357,340B SETTING,2
ARANESP,1598194821,340B SETTING,2
PROLIA,1598194821,340B SETTING,2
ARANESP,1598202459,340B SETTING,2
NEULASTA,1598202459,340B SETTING,2
NEULASTA,1598203655,340B SETTING,2
ARANESP,1598216582,340B SETTING,2
PROLIA,1598216582,340B SETTING,2
MVASI,1598235376,340B SETTING,2
ARANESP,1598244337,340B SETTING,2
MVASI,1598244337,340B SETTING,2
NEULASTA,1598244337,340B SETTING,2
RIABNI,1598244337,340B SETTING,2
PROLIA,1598244774,340B SETTING,2
PROLIA,1598272379,340B SETTING,2
TEZSPIRE,1598272379,340B SETTING,2
NEULASTA,1598305641,340B SETTING,2
ARANESP,1598327207,340B SETTING,2
MVASI,1598327207,340B SETTING,2
PROLIA,1598335903,340B SETTING,2
ARANESP,1598369191,340B SETTING,2
ARANESP,1598377004,340B SETTING,2
ARANESP,1598471138,340B SETTING,2
AVSOLA,1598475444,340B SETTING,2
MVASI,1598475444,340B SETTING,2
NEULASTA,1598475444,340B SETTING,2
NEUPOGEN,1598475444,340B SETTING,2
PROLIA,1598475444,340B SETTING,2
TEZSPIRE,1598475444,340B SETTING,2
AVSOLA,1598705584,340B SETTING,2
PROLIA,1598705584,340B SETTING,2
KANJINTI,1598707093,340B SETTING,2
NEULASTA,1598707093,340B SETTING,2
ARANESP,1598712366,340B SETTING,2
KANJINTI,1598712366,340B SETTING,2
MVASI,1598712366,340B SETTING,2
NEULASTA,1598712366,340B SETTING,2
ARANESP,1598717969,340B SETTING,2
KANJINTI,1598717969,340B SETTING,2
PROLIA,1598717969,340B SETTING,2
TEZSPIRE,1598717969,340B SETTING,2
AVSOLA,1598719577,340B SETTING,2
MVASI,1598737082,340B SETTING,2
AVSOLA,1598737124,340B SETTING,2
ARANESP,1598744476,340B SETTING,2
PROLIA,1598744476,340B SETTING,2
NEULASTA,1598751547,340B SETTING,2
PROLIA,1598751547,340B SETTING,2
TEZSPIRE,1598752404,340B SETTING,2
MVASI,1598752487,340B SETTING,2
PROLIA,1598752487,340B SETTING,2
KANJINTI,1598754699,340B SETTING,2
MVASI,1598754699,340B SETTING,2
NEULASTA,1598754699,340B SETTING,2
AVSOLA,1598761314,340B SETTING,2
ENBREL,1598763104,340B SETTING,2
KANJINTI,1598763104,340B SETTING,2
NEULASTA,1598763104,340B SETTING,2
NEUPOGEN,1598763104,340B SETTING,2
PROLIA,1598763104,340B SETTING,2
RIABNI,1598763104,340B SETTING,2
TEZSPIRE,1598763104,340B SETTING,2
AVSOLA,1598764300,340B SETTING,2
PROLIA,1598768087,340B SETTING,2
PROLIA,1598776213,340B SETTING,2
PROLIA,1598776718,340B SETTING,2
AVSOLA,1598778078,340B SETTING,2
KANJINTI,1598778078,340B SETTING,2
NEUPOGEN,1598778078,340B SETTING,2
PROLIA,1598778078,340B SETTING,2
TEZSPIRE,1598778078,340B SETTING,2
ARANESP,1598779142,340B SETTING,2
PROLIA,1598779357,340B SETTING,2
AVSOLA,1598781114,340B SETTING,2
MVASI,1598781114,340B SETTING,2
RIABNI,1598781114,340B SETTING,2
ARANESP,1598781486,340B SETTING,2
NEUPOGEN,1598781486,340B SETTING,2
PROLIA,1598781486,340B SETTING,2
ARANESP,1598794729,340B SETTING,2
ENBREL,1598794729,340B SETTING,2
MVASI,1598794729,340B SETTING,2
PROLIA,1598795122,340B SETTING,2
PROLIA,1598814352,340B SETTING,2
PROLIA,1598819054,340B SETTING,2
ARANESP,1598822173,340B SETTING,2
AVSOLA,1598822173,340B SETTING,2
MVASI,1598822173,340B SETTING,2
NEULASTA,1598830754,340B SETTING,2
PROLIA,1598830754,340B SETTING,2
PROLIA,1598844037,340B SETTING,2
AVSOLA,1598849333,340B SETTING,2
ARANESP,1598858698,340B SETTING,2
MVASI,1598858698,340B SETTING,2
NEULASTA,1598858698,340B SETTING,2
ARANESP,1598860215,340B SETTING,2
ARANESP,1598866204,340B SETTING,2
PROLIA,1598866204,340B SETTING,2
MVASI,1598867996,340B SETTING,2
NEULASTA,1598867996,340B SETTING,2
NEUPOGEN,1598868077,340B SETTING,2
PROLIA,1598868796,340B SETTING,2
PROLIA,1598869133,340B SETTING,2
PROLIA,1598871469,340B SETTING,2
ARANESP,1598877813,340B SETTING,2
AVSOLA,1598877813,340B SETTING,2
ARANESP,1598893877,340B SETTING,2
PROLIA,1598893877,340B SETTING,2
PROLIA,1598895690,340B SETTING,2
TEZSPIRE,1598895690,340B SETTING,2
AVSOLA,1598896094,340B SETTING,2
MVASI,1598896094,340B SETTING,2
NEULASTA,1598900946,340B SETTING,2
NEUPOGEN,1598900946,340B SETTING,2
ARANESP,1598902470,340B SETTING,2
MVASI,1598902470,340B SETTING,2
KANJINTI,1598912750,340B SETTING,2
ARANESP,1598921074,340B SETTING,2
ARANESP,1598927618,340B SETTING,2
KANJINTI,1598927618,340B SETTING,2
NEULASTA,1598927618,340B SETTING,2
TEZSPIRE,1598927618,340B SETTING,2
AVSOLA,1598938037,340B SETTING,2
EPOGEN,1598938037,340B SETTING,2
KANJINTI,1598938037,340B SETTING,2
MVASI,1598938037,340B SETTING,2
NEULASTA,1598938037,340B SETTING,2
KANJINTI,1598946774,340B SETTING,2
NEULASTA,1598946774,340B SETTING,2
AVSOLA,1598951592,340B SETTING,2
MVASI,1598951592,340B SETTING,2
PROLIA,1598951592,340B SETTING,2
ARANESP,1598957417,340B SETTING,2
KANJINTI,1598957417,340B SETTING,2
NEULASTA,1598957417,340B SETTING,2
ARANESP,1598968778,340B SETTING,2
ENBREL,1598968778,340B SETTING,2
EPOGEN,1598968778,340B SETTING,2
KANJINTI,1598968778,340B SETTING,2
NEUPOGEN,1598968778,340B SETTING,2
ARANESP,1598973133,340B SETTING,2
EPOGEN,1598973133,340B SETTING,2
MVASI,1598973133,340B SETTING,2
NEULASTA,1598973133,340B SETTING,2
PROLIA,1598973133,340B SETTING,2
ARANESP,1598993420,340B SETTING,2
KANJINTI,1598993420,340B SETTING,2
NEULASTA,1598993420,340B SETTING,2
AVSOLA,1609007863,340B SETTING,2
TEZSPIRE,1609007863,340B SETTING,2
ARANESP,1609024462,340B SETTING,2
TEZSPIRE,1609024462,340B SETTING,2
TEZSPIRE,1609028257,340B SETTING,2
TEZSPIRE,1609041060,340B SETTING,2
ARANESP,1609046671,340B SETTING,2
ARANESP,1609053313,340B SETTING,2
KANJINTI,1609053313,340B SETTING,2
MVASI,1609053313,340B SETTING,2
NEULASTA,1609053313,340B SETTING,2
TEZSPIRE,1609053313,340B SETTING,2
KANJINTI,1609056100,340B SETTING,2
ARANESP,1609063965,340B SETTING,2
EPOGEN,1609063965,340B SETTING,2
NEUPOGEN,1609063965,340B SETTING,2
PROLIA,1609082338,340B SETTING,2
MVASI,1609086255,340B SETTING,2
NEULASTA,1609086255,340B SETTING,2
PROLIA,1609097617,340B SETTING,2
KANJINTI,1609101849,340B SETTING,2
AVSOLA,1609109925,340B SETTING,2
KANJINTI,1609109925,340B SETTING,2
NEUPOGEN,1609109925,340B SETTING,2
PROLIA,1609110816,340B SETTING,2
PROLIA,1609111525,340B SETTING,2
AVSOLA,1609123017,340B SETTING,2
PROLIA,1609136548,340B SETTING,2
KANJINTI,1609139419,340B SETTING,2
NEULASTA,1609139419,340B SETTING,2
PROLIA,1609139419,340B SETTING,2
PROLIA,1609143452,340B SETTING,2
NEUPOGEN,1609148527,340B SETTING,2
TEZSPIRE,1609148527,340B SETTING,2
PROLIA,1609148832,340B SETTING,2
